Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,Home_Win_Prob,Draw_Prob,Away_Win_Prob
2023-04-01,Man City,Liverpool,4,1,H,8,1,0,0,44,44,19,111,1,33,32,23,115,0,9,17,18,38,0,15,18,17,38,0,0.4586880208869237,0.25123470818579896,0.29007727092727725
2023-04-01,Arsenal,Leeds,4,1,H,6,5,0,0,48,46,18,100,0,17,25,34,73,1,25,28,10,87,1,4,10,28,34,2,0.7667807082070759,0.13504893417220523,0.09817035762071888
2023-04-01,Bournemouth,Fulham,2,1,H,7,2,0,0,16,19,35,71,0,28,26,26,79,1,4,5,2,11,0,1,2,5,5,1,0.3464252877255098,0.24624292247077742,0.4073317898037129
2023-04-01,Brighton,Brentford,3,3,D,15,5,0,0,32,40,28,122,0,33,28,22,81,1,12,6,2,21,0,3,2,6,17,0,0.5893164117370774,0.20307835675540245,0.20760523150752014
2023-04-01,Crystal Palace,Leicester,2,1,H,9,2,0,0,18,12,26,52,3,24,28,25,77,1,10,16,13,36,0,16,13,16,37,2,0.27149663735548973,0.3252858155222724,0.4032175471222379
2023-04-01,Nottingham,Wolves,1,1,D,7,1,0,0,22,16,32,64,0,21,19,32,71,4,0,0,1,2,0,3,1,0,2,0,0.4517768277202508,0.20289422438100202,0.34532894789874713
2023-04-01,Chelsea,Aston Villa,0,2,A,8,2,0,0,25,19,18,84,1,31,29,29,93,1,25,24,6,52,1,4,6,24,34,1,0.4367094716652406,0.2959143050759733,0.2673762232587861
2023-04-02,West Ham,Southampton,1,0,H,2,3,0,0,20,21,26,77,0,16,15,33,77,0,13,14,10,47,3,13,10,14,41,0,0.43272053232155144,0.31429165609997806,0.2529878115784705
2023-04-02,Newcastle,Man United,2,0,H,6,1,0,0,40,32,13,98,1,38,33,27,110,1,6,10,24,46,0,21,24,10,68,0,0.433944535546337,0.2554073579198259,0.3106481065338372
2023-04-03,Everton,Tottenham,1,1,D,6,2,1,1,16,15,33,67,0,32,33,30,98,1,7,4,22,19,2,19,22,4,47,1,0.226828500210041,0.2565230508185716,0.5166484489713874
2023-04-04,Bournemouth,Brighton,0,2,A,3,6,0,0,18,21,36,77,0,30,38,29,126,0,7,7,7,18,0,7,7,7,28,0,0.1749849211964078,0.252906945037861,0.5721081337657311
2023-04-04,Leeds,Nottingham,2,1,H,6,1,0,0,17,25,36,74,1,23,17,29,68,0,0,0,1,4,0,3,1,0,2,0,0.45240799630082773,0.27318525862458115,0.27440674507459106
2023-04-04,Leicester,Aston Villa,1,2,A,4,5,1,0,21,25,27,72,1,33,31,29,88,1,15,16,12,50,0,12,12,16,35,0,0.4099102350365587,0.25903538286494693,0.3310543820984944
2023-04-04,Chelsea,Liverpool,0,0,D,3,4,0,0,22,16,20,85,1,32,30,24,109,0,12,10,11,38,3,12,11,10,50,0,0.24817351089935566,0.3400845527727905,0.4117419363278538
2023-04-05,Man United,Brentford,1,0,H,3,1,0,0,38,30,23,103,1,33,31,25,82,1,12,12,6,24,0,3,6,12,31,0,0.5334840109068252,0.22288259485914286,0.24363339423403194
2023-04-05,West Ham,Newcastle,1,5,A,2,8,0,0,23,22,25,75,0,42,33,12,97,1,12,20,18,50,1,15,18,20,41,0,0.2269476447997578,0.2337297787820605,0.5393225764181817
2023-04-08,Man United,Everton,2,0,H,11,1,0,0,38,29,22,102,1,17,15,32,71,1,16,15,11,58,0,10,11,15,25,0,0.6015347942353492,0.24624196394381898,0.1522232418208319
2023-04-08,Aston Villa,Nottingham,2,0,H,3,2,0,0,35,32,29,91,1,22,17,30,66,0,1,1,1,2,0,1,1,1,3,0,0.5985370127503304,0.2194254418685927,0.18203754538107686
2023-04-08,Brentford,Newcastle,1,2,A,6,4,0,0,33,30,21,80,1,42,34,12,95,1,2,7,15,13,2,11,15,7,46,0,0.3178845590826426,0.2205624733328174,0.4615529675845399
2023-04-08,Fulham,West Ham,0,1,A,3,5,0,0,28,26,24,80,0,20,21,30,72,0,11,11,18,51,0,17,18,11,64,2,0.4713754217557046,0.2683449813606714,0.260279596883624
2023-04-08,Leicester,Bournemouth,0,1,A,4,7,0,0,21,25,27,71,2,15,19,37,76,0,8,9,11,36,1,14,11,9,27,1,0.4724069271585824,0.31164610478509075,0.2159469680563268
2023-04-08,Tottenham,Brighton,2,1,H,3,4,0,0,30,33,31,97,2,32,37,26,126,0,18,11,9,39,0,12,9,11,36,0,0.27807601992704695,0.3080238835299068,0.41390009654304627
2023-04-08,Wolves,Chelsea,1,0,H,4,1,0,0,22,20,30,70,4,20,14,20,84,1,11,11,16,27,0,14,16,11,48,0,0.28950384954873787,0.3851532291828474,0.32534292126841474
2023-04-08,Southampton,Man City,1,4,A,1,8,0,0,16,15,30,80,0,44,42,17,109,1,4,6,21,31,0,22,21,6,49,0,0.1344952819672369,0.2184489638500952,0.647055754182668
2023-04-09,Leeds,Crystal Palace,1,5,A,7,8,0,0,20,27,36,76,1,20,14,27,60,3,11,6,6,24,0,8,6,6,30,0,0.5323759728741417,0.22456294854155992,0.24306107858429835
2023-04-09,Liverpool,Arsenal,2,2,D,6,5,0,0,33,28,21,110,0,48,47,17,99,0,23,27,9,60,0,5,9,27,33,0,0.3732461129347263,0.23658708029065784,0.39016680677461585
2023-04-15,Aston Villa,Newcastle,3,0,H,6,2,0,0,38,34,27,87,1,42,31,12,93,1,15,10,8,32,0,12,8,10,29,0,0.3585931354027761,0.22279633046387864,0.41861053413334537
2023-04-15,Chelsea,Brighton,1,2,A,2,10,0,0,19,14,21,80,1,32,38,27,126,0,15,15,10,57,0,9,10,15,39,1,0.19039416031480694,0.3270094051637423,0.4825964345214509
2023-04-15,Everton,Fulham,1,3,A,7,7,0,0,17,15,32,72,1,28,25,22,81,0,23,23,9,72,0,5,9,23,46,0,0.29232856034864446,0.32291599362517415,0.38475544602618134
2023-04-15,Southampton,Crystal Palace,0,2,A,4,2,0,0,15,15,33,73,0,20,17,27,64,3,12,14,12,46,0,15,12,14,40,0,0.3886191917260153,0.263228338065268,0.34815247020871665
2023-04-15,Tottenham,Bournemouth,2,3,A,8,6,0,0,30,33,32,93,2,17,18,35,77,0,22,23,6,61,0,1,6,23,19,0,0.5849205043644295,0.26409371200334125,0.15098578363222923
2023-04-15,Wolves,Brentford,2,0,H,9,3,0,0,22,20,30,72,4,30,29,23,83,1,7,5,7,8,1,7,7,5,11,2,0.3309752559796438,0.3214289267903075,0.34759581723004873
2023-04-15,Man City,Leicester,3,1,H,4,4,0,0,44,42,18,109,1,20,25,28,70,2,27,29,13,75,0,3,13,29,36,0,0.7359714457806852,0.15699736855951832,0.1070311856597965
2023-04-16,West Ham,Arsenal,2,2,D,3,5,0,0,20,19,29,69,0,46,48,19,100,0,1,10,26,33,2,28,26,10,66,0,0.15059785422045738,0.19696003430876602,0.6524421114707766
2023-04-16,Nottingham,Man United,0,2,A,0,8,0,0,22,17,31,66,0,40,31,22,111,1,0,0,3,3,0,3,3,0,8,0,0.20688770407462592,0.2225730299382077,0.5705392659871664
2023-04-17,Leeds,Liverpool,1,6,A,3,7,0,0,20,28,39,81,1,31,29,23,114,0,5,10,32,43,2,23,32,10,104,0,0.186922255641872,0.2812352581335721,0.531842486224556
2023-04-21,Arsenal,Southampton,3,3,D,6,6,0,0,46,49,20,102,0,12,14,35,74,0,16,17,10,52,2,10,10,17,46,1,0.7499319400583778,0.15902578826899985,0.09104227167262223
2023-04-22,Fulham,Leeds,2,1,H,5,2,0,0,30,26,21,84,0,20,27,42,79,1,13,13,13,48,0,13,13,13,53,0,0.5872146166115944,0.22286032415034032,0.18992505923806524
2023-04-22,Brentford,Aston Villa,1,1,D,5,2,0,0,29,29,25,81,1,41,37,24,87,0,8,6,8,15,0,5,8,6,31,0,0.4350909501774151,0.2283443472165721,0.33656470260601273
2023-04-22,Crystal Palace,Everton,0,0,D,2,5,0,1,23,19,24,64,3,17,16,34,79,1,8,13,19,38,0,20,19,13,57,1,0.4018410002892944,0.3479217173613855,0.2502372823493201
2023-04-22,Leicester,Wolves,2,1,H,8,3,0,0,17,24,31,73,2,25,21,28,77,4,18,11,4,40,2,9,4,11,28,0,0.4814880015308941,0.24765019233499164,0.2708618061341143
2023-04-22,Liverpool,Nottingham,3,2,H,6,5,0,0,31,34,24,114,0,21,17,33,66,0,0,0,1,7,0,3,1,0,7,0,0.6631928063885102,0.20740049049854598,0.12940670311294383
2023-04-23,Bournemouth,West Ham,0,4,A,5,10,0,0,20,21,36,80,0,20,20,30,68,0,12,16,22,53,1,15,22,16,49,1,0.3897208920839785,0.2912921052587878,0.3189870026572338
2023-04-23,Newcastle,Tottenham,6,1,H,8,3,0,0,41,31,15,93,1,30,35,33,99,2,8,13,23,24,2,20,23,13,56,0,0.5060141448972155,0.22184166984401188,0.2721441852587725
2023-04-25,Wolves,Crystal Palace,2,0,H,3,4,0,0,25,22,26,75,4,21,18,24,63,3,7,5,12,33,1,19,12,5,44,1,0.4511336471775273,0.29934240430111936,0.24952394852135332
2023-04-25,Aston Villa,Fulham,1,0,H,3,0,0,0,39,34,25,78,0,30,25,22,81,0,12,11,12,48,1,15,12,11,66,0,0.45603575151219394,0.22222834290204352,0.3217359055857627
2023-04-25,Leeds,Leicester,1,1,D,3,3,0,0,17,26,43,75,1,17,22,32,77,2,11,11,17,51,1,17,17,11,56,0,0.377545555669039,0.2656904660073298,0.3567639783236311
2023-04-26,Nottingham,Brighton,3,1,H,5,7,0,0,18,18,36,64,0,35,40,26,129,0,1,0,0,0,0,1,0,0,7,0,0.1388640688583239,0.21269964431081728,0.6484362868308589
2023-04-26,Chelsea,Brentford,0,2,A,4,1,0,0,18,14,22,80,1,30,30,22,83,1,7,4,8,23,0,7,8,4,31,0,0.3137053136850217,0.29803748429326377,0.38825720202171465
2023-04-26,West Ham,Liverpool,1,2,A,2,4,0,0,23,24,29,75,0,34,37,25,113,0,6,9,22,34,0,24,22,9,62,0,0.19777953481931043,0.2501895710128342,0.5520308941678554
2023-04-26,Man City,Arsenal,4,1,H,9,2,0,0,47,45,18,107,1,44,47,23,98,0,30,27,3,58,0,0,3,27,18,4,0.6180824166294004,0.17340802338142314,0.20850955998917645
2023-04-27,Everton,Newcastle,1,4,A,5,8,0,0,15,13,34,78,2,41,36,16,97,1,11,10,15,39,2,17,15,10,53,0,0.16220315832472362,0.2812846412909759,0.5565122003843004
2023-04-27,Southampton,Bournemouth,0,1,A,2,2,0,0,12,16,37,77,0,20,21,38,82,0,15,10,8,38,1,9,8,10,34,0,0.3685279065640843,0.32282799490573266,0.3086440985301831
2023-04-27,Tottenham,Man United,2,2,D,7,8,0,0,30,35,37,97,2,40,31,22,109,1,9,17,20,35,0,21,20,17,54,1,0.30543004207448177,0.2687010868868963,0.4258688710386219
2023-04-29,Crystal Palace,West Ham,4,3,H,6,4,0,0,18,16,25,61,3,20,23,31,73,0,12,19,20,39,1,15,20,19,41,0,0.36458995232622793,0.3587744783141877,0.2766355693595844
2023-04-29,Brentford,Nottingham,2,1,H,8,3,0,0,32,31,21,81,1,21,21,32,67,0,1,2,2,2,0,1,2,2,7,0,0.6193865542349014,0.2121105604308343,0.16850288533426427
2023-04-29,Brighton,Wolves,6,0,H,8,2,0,0,34,41,29,129,0,27,23,25,74,3,14,16,11,42,2,11,11,16,39,1,0.6539025825808406,0.17855565680423244,0.16754176061492693
2023-04-30,Bournemouth,Leeds,4,1,H,7,6,0,0,23,20,35,80,0,15,23,41,74,1,0,3,4,6,0,3,4,3,4,0,0.4838643012098747,0.24346698287953278,0.2726687159105926
2023-04-30,Fulham,Man City,1,2,A,1,9,0,0,27,22,21,76,0,47,46,18,112,1,1,6,28,33,1,28,28,6,93,1,0.17543088232645124,0.19870287340053225,0.6258662442730166
2023-04-30,Man United,Aston Villa,1,0,H,6,1,0,0,40,32,23,111,1,42,35,21,81,0,15,14,13,51,0,12,13,14,43,1,0.49924312028115436,0.23589064728747275,0.2648662324313728
2023-04-30,Newcastle,Southampton,3,1,H,5,3,0,0,41,38,16,100,1,12,16,37,75,0,21,20,12,39,1,6,12,20,50,0,0.701791755268819,0.20536509908983513,0.09284314564134578
2023-04-30,Liverpool,Tottenham,4,3,H,4,7,0,0,37,38,24,107,0,28,34,37,97,2,22,18,11,72,2,4,11,18,36,0,0.6417122120182781,0.17830264200148813,0.17998514598023377
2023-05-01,Leicester,Everton,2,2,D,6,8,0,0,18,23,32,75,2,14,14,38,79,2,9,11,14,49,1,18,14,11,39,0,0.4571198983731203,0.31052063224082127,0.23235946938605842
2023-05-02,Arsenal,Chelsea,3,1,H,10,4,0,0,41,47,27,98,0,18,13,20,77,1,16,18,16,35,1,13,16,18,46,0,0.5995362262033468,0.202535198456448,0.1979285753402052
2023-05-03,Liverpool,Fulham,1,0,H,3,3,0,0,37,40,26,105,0,26,23,23,71,0,17,19,9,77,1,11,9,19,49,0,0.5922428258404665,0.21247789548756918,0.19527927867196435
2023-05-03,Man City,West Ham,3,0,H,7,2,0,0,47,47,19,116,1,20,26,34,72,0,24,24,8,68,0,3,8,24,20,0,0.7693913342638066,0.15109795325681197,0.07951071247938142
2023-05-04,Brighton,Man United,1,0,H,6,5,0,0,37,46,26,135,0,40,32,23,114,1,15,18,15,39,2,15,15,18,56,0,0.5044735281428737,0.23318684932738395,0.2623396225297423
2023-05-06,Bournemouth,Chelsea,1,3,A,4,5,0,0,26,21,32,81,0,18,14,22,80,1,9,7,15,26,0,18,15,7,45,0,0.30850714555535197,0.297294373906744,0.394198480537904
2023-05-06,Man City,Leeds,2,1,H,6,2,0,0,47,48,18,118,0,15,21,41,75,0,20,31,8,90,1,8,8,31,30,1,0.7938567505117039,0.1399816546455999,0.06616159484269618
2023-05-06,Tottenham,Crystal Palace,1,0,H,3,2,0,0,28,36,39,99,2,21,20,27,67,3,22,21,8,42,2,7,8,21,31,2,0.5932741139964174,0.21458036784883172,0.1921455181547509
2023-05-06,Wolves,Aston Villa,1,0,H,2,3,0,0,27,21,28,71,2,39,32,21,78,0,18,15,12,46,1,9,12,15,41,0,0.3612440881064367,0.2774465277173874,0.3613093841761759
2023-05-06,Liverpool,Brentford,1,0,H,5,1,0,0,37,38,25,101,0,34,31,20,87,1,8,13,9,44,0,5,9,13,17,0,0.5092690048224098,0.1969897020188768,0.29374129315871345
2023-05-07,Newcastle,Arsenal,0,2,A,5,6,0,0,41,37,17,98,1,41,48,28,104,0,7,5,16,27,1,22,16,5,42,0,0.4403285288952343,0.21888143343385544,0.34079003767091026
2023-05-07,West Ham,Man United,1,0,H,4,4,0,0,20,25,35,72,0,40,31,21,116,1,7,8,12,32,0,22,12,8,52,0,0.1820808784138929,0.23042941796875535,0.5874897036173518
2023-05-08,Fulham,Leicester,5,3,H,7,9,0,0,26,22,22,72,0,16,23,34,73,2,15,8,4,31,0,6,4,8,37,0,0.5309727516162009,0.22927506916475096,0.23975217921904804
2023-05-08,Brighton,Everton,1,5,A,5,5,0,0,37,43,25,132,0,15,16,38,85,2,13,16,19,39,0,16,19,16,48,0,0.6954104602006138,0.19498519146596194,0.10960434833342422
2023-05-08,Nottingham,Southampton,4,3,H,4,5,0,0,20,20,32,63,0,12,16,36,73,0,3,1,0,1,0,0,0,1,0,0,0.4478139198602664,0.27232523592464125,0.2798608442150924
2023-05-13,Leeds,Newcastle,2,2,D,4,5,1,0,15,21,40,76,0,38,33,18,99,1,10,11,13,52,0,16,13,11,56,0,0.18172093933601485,0.2294433134043445,0.5888357472596406
2023-05-13,Aston Villa,Tottenham,2,1,H,4,2,0,0,36,30,21,79,0,28,33,36,94,2,6,9,23,41,0,24,23,9,60,0,0.47709222432575993,0.2061223931947681,0.3167853824794721
2023-05-13,Chelsea,Nottingham,2,2,D,6,2,0,0,21,17,22,83,1,20,23,35,65,0,1,1,1,2,0,1,1,1,5,0,0.5152974365779268,0.27891051690014224,0.2057920465219309
2023-05-13,Crystal Palace,Bournemouth,2,0,H,5,0,0,0,21,20,25,69,1,23,19,35,76,0,13,12,9,36,1,10,9,12,33,0,0.46740239446220866,0.2988721451992103,0.233725460338581
2023-05-13,Man United,Wolves,2,0,H,9,0,0,0,37,29,21,111,1,30,22,26,71,2,18,8,5,36,0,9,5,8,49,0,0.6091809642776914,0.22084018527058843,0.16997885045172023
2023-05-13,Southampton,Fulham,0,2,A,1,4,0,0,12,18,37,73,0,29,26,23,72,0,13,17,13,50,0,13,13,17,35,0,0.293460291168535,0.28466205011676615,0.4218776587146989
2023-05-14,Brentford,West Ham,2,0,H,10,4,0,0,31,29,20,80,1,23,26,33,70,0,15,10,2,32,0,0,2,10,17,0,0.6148459851883082,0.21877318293455889,0.16638083187713282
2023-05-14,Everton,Man City,0,3,A,3,4,0,0,18,21,36,87,2,50,49,17,118,0,1,5,25,24,0,28,25,5,71,0,0.1133748580682808,0.2322626752816148,0.6543624666501043
2023-05-14,Arsenal,Brighton,0,3,A,2,6,0,0,41,47,27,105,0,34,41,28,129,0,14,13,10,51,0,14,10,13,34,0,0.4034340009825277,0.21968219535671374,0.3768838036607587
2023-05-15,Leicester,Liverpool,0,3,A,4,5,0,0,13,24,39,76,2,37,36,24,97,0,9,8,18,22,0,21,18,8,70,0,0.22336343582140375,0.29269510282677325,0.483941461351823
2023-05-18,Newcastle,Brighton,4,1,H,9,2,0,0,36,34,20,101,1,37,43,26,133,0,11,6,11,24,0,14,11,6,45,3,0.2984595295985416,0.27127028539474746,0.43027018500671094
2023-05-20,Tottenham,Brentford,1,3,A,8,4,0,0,27,32,36,88,2,33,29,18,85,1,9,6,2,20,0,3,2,6,13,0,0.38450956060732094,0.2495868746520843,0.3659035647405948
2023-05-20,Bournemouth,Man United,0,1,A,4,5,0,0,23,19,35,72,0,37,28,21,112,1,7,7,16,35,1,19,16,7,48,0,0.16977986225192987,0.23902715515183937,0.5911929825962309
2023-05-20,Fulham,Crystal Palace,2,2,D,4,5,0,0,29,25,23,65,0,21,20,25,68,1,11,13,10,46,2,11,10,13,42,2,0.47024806645281836,0.23461850531826392,0.2951334282289177
2023-05-20,Liverpool,Aston Villa,1,1,D,5,3,0,0,37,37,23,97,0,39,31,19,77,0,27,24,14,76,0,3,14,24,37,0,0.5739962875956479,0.2002279535801299,0.22577575882422213
2023-05-20,Wolves,Everton,1,1,D,5,4,0,0,27,20,27,67,2,18,20,37,84,2,17,13,11,34,1,11,11,13,48,3,0.4610217326833704,0.28622967488790774,0.252748592428722
2023-05-20,Nottingham,Arsenal,1,0,H,2,3,0,0,21,25,34,64,0,38,43,28,100,0,0,0,5,2,0,3,5,0,10,0,0.2797623800400141,0.19938879884678404,0.5208488211132017
2023-05-21,West Ham,Leeds,3,1,H,9,3,0,0,23,25,32,70,0,15,23,42,79,1,13,17,19,55,1,16,19,17,61,0,0.4893915169809874,0.2501334081329226,0.26047507488608995
2023-05-21,Brighton,Southampton,3,1,H,8,1,0,0,34,41,29,131,0,12,17,36,70,0,12,15,15,41,1,12,15,15,41,0,0.6700522122672328,0.2182722787394699,0.11167550899329735
2023-05-21,Man City,Chelsea,1,0,H,2,6,0,0,50,49,16,113,0,19,17,24,84,1,24,12,6,44,0,6,6,12,18,0,0.7108242540355876,0.16995689099862787,0.11921885496578456
2023-05-22,Newcastle,Leicester,0,0,D,4,1,0,0,36,35,21,105,1,13,24,39,78,2,12,12,24,36,1,18,24,12,48,0,0.6409042950135676,0.2128208869579589,0.14627481802847353
2023-05-24,Brighton,Man City,1,1,D,7,4,0,0,37,42,26,134,0,52,49,15,112,0,3,7,29,27,0,27,29,7,73,1,0.31844776640551287,0.2199466636488671,0.46160556994562013
2023-05-25,Man United,Chelsea,4,1,H,9,5,0,0,37,28,21,111,1,18,16,24,88,1,14,13,7,36,0,8,7,13,47,0,0.4699929049412616,0.30394741205149095,0.22605968300724757
2023-05-28,Arsenal,Wolves,5,0,H,8,0,0,0,37,43,29,99,0,28,21,27,69,2,20,15,8,37,4,8,8,15,45,1,0.6920572739824267,0.15493282942213293,0.15300989659544043
2023-05-28,Aston Villa,Brighton,2,1,H,5,4,0,0,37,30,20,76,0,35,39,26,133,0,20,14,5,36,0,5,5,14,27,2,0.28627256091983705,0.24324899761862517,0.47047844146153767
2023-05-28,Brentford,Man City,1,0,H,4,3,0,0,33,30,19,83,1,50,49,16,113,0,3,2,7,16,0,12,7,2,26,0,0.2612572715103823,0.21167592817667172,0.5270668003129458
2023-05-28,Chelsea,Newcastle,1,1,D,5,4,0,0,18,17,27,91,1,36,35,21,104,1,24,15,3,43,0,6,3,15,18,0,0.26265548636975355,0.31055197411384083,0.42679253951640556
2023-05-28,Crystal Palace,Nottingham,1,1,D,4,4,0,0,22,22,23,69,1,23,25,33,61,0,0,0,1,0,0,3,1,0,2,0,0.5397609944235053,0.24037933191831518,0.2198596736581795
2023-05-28,Everton,Bournemouth,1,0,H,6,2,0,0,18,20,37,87,2,23,19,34,74,0,11,17,19,39,1,14,19,17,52,1,0.4013730723675069,0.34340576901498954,0.2552211586175036
2023-05-28,Leeds,Tottenham,1,4,A,2,7,0,0,14,22,43,76,1,27,33,37,94,2,4,11,25,44,1,25,25,11,62,1,0.28465838502756163,0.25804559130446103,0.4572960236679773
2023-05-28,Leicester,West Ham,2,1,H,4,3,0,0,14,23,37,77,2,26,28,31,74,0,12,17,21,40,2,15,21,17,45,1,0.37668731090203245,0.31352990448252405,0.30978278461544345
2023-05-28,Man United,Fulham,2,1,H,8,3,0,0,37,29,22,114,1,27,25,24,67,0,26,24,9,91,0,2,9,24,61,1,0.5879766726684952,0.24914242784685747,0.1628808994846474
2023-05-28,Southampton,Liverpool,4,4,D,10,8,0,0,12,17,37,68,0,38,37,21,96,0,3,5,26,32,0,27,26,5,55,0,0.14656734215645442,0.23408566890822202,0.6193469889353236
